date,hour,depth,value,variable,siteID
2021-04-19,6,1.05,20.75,temperature,SUGG
2021-04-19,6,0.05,22.95,temperature,SUGG
2021-04-19,6,0.3,22.65,temperature,SUGG
2021-04-19,6,0.55,21.77,temperature,SUGG
2021-04-19,6,0.8,21.33,temperature,SUGG
2021-04-19,6,1.05,20.81,temperature,SUGG
2021-04-19,7,0.05,23.02,temperature,SUGG
2021-04-19,7,0.3,22.67,temperature,SUGG
2021-04-19,7,0.55,21.87,temperature,SUGG
2021-04-19,7,0.8,21.47,temperature,SUGG
2021-04-19,7,1.05,20.86,temperature,SUGG
2021-04-19,7,0.05,23.01,temperature,SUGG
2021-04-19,7,0.3,22.61,temperature,SUGG
2021-04-19,7,0.55,21.96,temperature,SUGG
2021-04-19,7,0.8,21.5,temperature,SUGG
2021-04-19,7,1.05,20.87,temperature,SUGG
2021-04-19,8,0.05,22.94,temperature,SUGG
2021-04-19,8,0.3,22.32,temperature,SUGG
2021-04-19,8,0.55,21.92,temperature,SUGG
2021-04-19,8,0.8,21.47,temperature,SUGG
2021-04-19,8,1.05,20.87,temperature,SUGG
2021-04-19,8,0.05,22.92,temperature,SUGG
2021-04-19,8,0.3,22.33,temperature,SUGG
2021-04-19,8,0.55,21.98,temperature,SUGG
2021-04-19,8,0.8,21.59,temperature,SUGG
2021-04-19,8,1.05,20.94,temperature,SUGG
2021-04-19,9,0.05,22.97,temperature,SUGG
2021-04-19,9,0.3,22.46,temperature,SUGG
2021-04-19,9,0.55,22,temperature,SUGG
2021-04-19,9,0.8,21.66,temperature,SUGG
2021-04-19,9,1.05,21,temperature,SUGG
2021-04-19,9,0.05,23.18,temperature,SUGG
2021-04-19,9,0.3,22.37,temperature,SUGG
2021-04-19,9,0.55,21.91,temperature,SUGG
2021-04-19,9,0.8,21.65,temperature,SUGG
2021-04-19,9,1.05,21.03,temperature,SUGG
2021-04-19,10,0.05,23.36,temperature,SUGG
2021-04-19,10,0.3,22.34,temperature,SUGG
2021-04-19,10,0.55,21.81,temperature,SUGG
2021-04-19,10,0.8,21.52,temperature,SUGG
2021-04-19,10,1.05,21.02,temperature,SUGG
2021-04-19,10,0.05,23.33,temperature,SUGG
2021-04-19,10,0.3,22.31,temperature,SUGG
2021-04-19,10,0.55,21.8,temperature,SUGG
2021-04-19,10,0.8,21.48,temperature,SUGG
2021-04-19,10,1.05,20.98,temperature,SUGG
2021-04-19,11,0.05,23.31,temperature,SUGG
2021-04-19,11,0.3,22.64,temperature,SUGG
2021-04-19,11,0.55,21.82,temperature,SUGG
2021-04-19,11,0.8,21.42,temperature,SUGG
2021-04-19,11,1.05,20.87,temperature,SUGG
2021-04-19,11,0.05,23.26,temperature,SUGG
2021-04-19,11,0.3,22.62,temperature,SUGG
2021-04-19,11,0.55,21.69,temperature,SUGG
2021-04-19,11,0.8,21.33,temperature,SUGG
2021-04-19,11,1.05,20.85,temperature,SUGG
2021-04-19,12,0.05,23.22,temperature,SUGG
2021-04-19,12,0.3,23.1,temperature,SUGG
2021-04-19,12,0.55,21.7,temperature,SUGG
2021-04-19,12,0.8,21.22,temperature,SUGG
2021-04-19,12,1.05,20.87,temperature,SUGG
2021-04-19,12,0.05,23.22,temperature,SUGG
2021-04-19,12,0.3,22.9,temperature,SUGG
2021-04-19,12,0.55,21.77,temperature,SUGG
2021-04-19,12,0.8,21.24,temperature,SUGG
2021-04-19,12,1.05,20.87,temperature,SUGG
2021-04-19,13,0.05,23.18,temperature,SUGG
2021-04-19,13,0.3,22.56,temperature,SUGG
2021-04-19,13,0.55,21.84,temperature,SUGG
2021-04-19,13,0.8,21.38,temperature,SUGG
2021-04-19,13,1.05,20.93,temperature,SUGG
2021-04-19,13,0.05,23.08,temperature,SUGG
2021-04-19,13,0.3,22.5,temperature,SUGG
2021-04-19,13,0.55,21.94,temperature,SUGG
2021-04-19,13,0.8,21.48,temperature,SUGG
2021-04-19,13,1.05,20.97,temperature,SUGG
2021-04-19,14,0.05,23.02,temperature,SUGG
2021-04-19,14,0.3,22.67,temperature,SUGG
2021-04-19,14,0.55,22.06,temperature,SUGG
2021-04-19,14,0.8,21.54,temperature,SUGG
2021-04-19,14,1.05,20.96,temperature,SUGG
2021-04-19,14,0.05,23.04,temperature,SUGG
2021-04-19,14,0.3,22.68,temperature,SUGG
2021-04-19,14,0.55,21.94,temperature,SUGG
2021-04-19,14,0.8,21.47,temperature,SUGG
2021-04-19,14,1.05,21.03,temperature,SUGG
2021-04-19,15,0.05,23.06,temperature,SUGG
2021-04-19,15,0.3,22.14,temperature,SUGG
2021-04-19,15,0.55,21.56,temperature,SUGG
2021-04-19,15,0.8,21.21,temperature,SUGG
2021-04-19,15,1.05,20.91,temperature,SUGG
2021-04-19,15,0.05,22.99,temperature,SUGG
2021-04-19,15,0.3,22,temperature,SUGG
2021-04-19,15,0.55,21.48,temperature,SUGG
2021-04-19,15,0.8,21.1,temperature,SUGG
2021-04-19,15,1.05,20.79,temperature,SUGG
2021-04-19,16,0.05,22.9,temperature,SUGG
2021-04-19,16,0.3,22.14,temperature,SUGG
2021-04-19,16,0.55,21.71,temperature,SUGG
2021-04-19,16,0.8,21.24,temperature,SUGG
2021-04-19,16,1.05,20.84,temperature,SUGG
2021-04-19,16,0.05,23.07,temperature,SUGG
2021-04-19,16,0.3,22.39,temperature,SUGG
2021-04-19,16,0.55,22.03,temperature,SUGG
2021-04-19,16,0.8,21.5,temperature,SUGG
2021-04-19,16,1.05,20.96,temperature,SUGG
2021-04-19,17,0.05,23.32,temperature,SUGG
2021-04-19,17,0.3,22.78,temperature,SUGG
2021-04-19,17,0.55,22.46,temperature,SUGG
2021-04-19,17,0.8,21.82,temperature,SUGG
2021-04-19,17,1.05,21.11,temperature,SUGG
2021-04-19,17,0.05,23.48,temperature,SUGG
2021-04-19,17,0.3,23.03,temperature,SUGG
2021-04-19,17,0.55,22.73,temperature,SUGG
2021-04-19,17,0.8,22.06,temperature,SUGG
2021-04-19,17,1.05,21.19,temperature,SUGG
2021-04-19,18,0.05,23.22,temperature,SUGG
2021-04-19,18,0.3,22.86,temperature,SUGG
2021-04-19,18,0.55,22.51,temperature,SUGG
2021-04-19,18,0.8,21.99,temperature,SUGG
2021-04-19,18,1.05,21.23,temperature,SUGG
2021-04-19,18,0.05,23.01,temperature,SUGG
2021-04-19,18,0.3,22.79,temperature,SUGG
2021-04-19,18,0.55,22.35,temperature,SUGG
2021-04-19,18,0.8,21.73,temperature,SUGG
2021-04-19,18,1.05,21.01,temperature,SUGG
2021-04-19,19,0.05,23.11,temperature,SUGG
2021-04-19,19,0.3,22.82,temperature,SUGG
2021-04-19,19,0.55,22.32,temperature,SUGG
2021-04-19,19,0.8,21.28,temperature,SUGG
2021-04-19,19,1.05,20.79,temperature,SUGG
2021-04-19,19,0.05,22.96,temperature,SUGG
2021-04-19,19,0.3,22.64,temperature,SUGG
2021-04-19,19,0.55,22.1,temperature,SUGG
2021-04-19,19,0.8,21.11,temperature,SUGG
2021-04-19,19,1.05,20.73,temperature,SUGG
2021-04-19,20,0.05,22.91,temperature,SUGG
2021-04-19,20,0.3,22.56,temperature,SUGG
2021-04-19,20,0.55,21.92,temperature,SUGG
2021-04-19,20,0.8,21.08,temperature,SUGG
2021-04-19,20,1.05,20.7,temperature,SUGG
2021-04-19,20,0.05,22.91,temperature,SUGG
2021-04-19,20,0.3,22.57,temperature,SUGG
2021-04-19,20,0.55,21.98,temperature,SUGG
2021-04-19,20,0.8,21.02,temperature,SUGG
2021-04-19,20,1.05,20.7,temperature,SUGG
2021-04-19,21,0.05,23.04,temperature,SUGG
2021-04-19,21,0.3,22.81,temperature,SUGG
2021-04-19,21,0.55,22.2,temperature,SUGG
2021-04-19,21,0.8,21.12,temperature,SUGG
2021-04-19,21,1.05,20.71,temperature,SUGG
2021-04-19,21,0.05,23.11,temperature,SUGG
2021-04-19,21,0.3,22.94,temperature,SUGG
2021-04-19,21,0.55,22.2,temperature,SUGG
2021-04-19,21,0.8,21.07,temperature,SUGG
2021-04-19,21,1.05,20.71,temperature,SUGG
2021-04-19,22,0.05,23.18,temperature,SUGG
2021-04-19,22,0.3,22.96,temperature,SUGG
2021-04-19,22,0.55,21.79,temperature,SUGG
2021-04-19,22,0.8,20.91,temperature,SUGG
2021-04-19,22,1.05,20.74,temperature,SUGG
2021-04-19,22,0.05,23.22,temperature,SUGG
2021-04-19,22,0.3,22.98,temperature,SUGG
2021-04-19,22,0.55,21.69,temperature,SUGG
2021-04-19,22,0.8,20.97,temperature,SUGG
2021-04-19,22,1.05,20.79,temperature,SUGG
2021-04-19,23,0.05,23.32,temperature,SUGG
2021-04-19,23,0.3,22.93,temperature,SUGG
2021-04-19,23,0.55,21.74,temperature,SUGG
2021-04-19,23,0.8,21.03,temperature,SUGG
2021-04-19,23,1.05,20.85,temperature,SUGG
2021-04-19,23,0.05,23.43,temperature,SUGG
2021-04-19,23,0.3,22.85,temperature,SUGG
2021-04-19,23,0.55,21.86,temperature,SUGG
2021-04-19,23,0.8,21.24,temperature,SUGG
2021-04-19,23,1.05,20.92,temperature,SUGG
2021-04-20,0,0.05,23.51,temperature,SUGG
2021-04-20,0,0.3,22.84,temperature,SUGG
2021-04-20,0,0.55,22.04,temperature,SUGG
2021-04-20,0,0.8,21.57,temperature,SUGG
2021-04-20,0,1.05,21.03,temperature,SUGG
2021-04-20,0,0.05,23.47,temperature,SUGG
2021-04-20,0,0.3,22.68,temperature,SUGG
2021-04-20,0,0.55,21.9,temperature,SUGG
2021-04-20,0,0.8,21.56,temperature,SUGG
2021-04-20,0,1.05,21.11,temperature,SUGG
2021-04-20,1,0.05,23.23,temperature,SUGG
2021-04-20,1,0.3,21.95,temperature,SUGG
2021-04-20,1,0.55,21.59,temperature,SUGG
2021-04-20,1,0.8,21.43,temperature,SUGG
2021-04-20,1,1.05,21.19,temperature,SUGG
2021-04-20,1,0.05,22.38,temperature,SUGG
2021-04-20,1,0.3,21.89,temperature,SUGG
2021-04-20,1,0.55,21.73,temperature,SUGG
2021-04-20,1,0.8,21.56,temperature,SUGG
2021-04-20,1,1.05,21.12,temperature,SUGG
2021-04-20,2,0.05,22.71,temperature,SUGG
2021-04-20,2,0.3,22.38,temperature,SUGG
2021-04-20,2,0.55,21.91,temperature,SUGG
2021-04-20,2,0.8,21.55,temperature,SUGG
2021-04-20,2,1.05,21.14,temperature,SUGG
2021-04-20,2,0.05,23.18,temperature,SUGG
2021-04-20,2,0.3,22.72,temperature,SUGG
2021-04-20,2,0.55,22.18,temperature,SUGG
2021-04-20,2,0.8,21.66,temperature,SUGG
2021-04-20,2,1.05,21.07,temperature,SUGG
2021-04-20,3,0.05,23.15,temperature,SUGG
2021-04-20,3,0.3,22.71,temperature,SUGG
2021-04-20,3,0.55,22.28,temperature,SUGG
2021-04-20,3,0.8,21.76,temperature,SUGG
2021-04-20,3,1.05,21.13,temperature,SUGG
2021-04-20,3,0.05,23.17,temperature,SUGG
2021-04-20,3,0.3,22.67,temperature,SUGG
2021-04-20,3,0.55,22.27,temperature,SUGG
2021-04-20,3,0.8,21.72,temperature,SUGG
2021-04-20,3,1.05,21.19,temperature,SUGG
2021-04-20,4,0.05,23.22,temperature,SUGG
2021-04-20,4,0.3,22.69,temperature,SUGG
2021-04-20,4,0.55,22.17,temperature,SUGG
2021-04-20,4,0.8,21.59,temperature,SUGG
2021-04-20,4,1.05,21.22,temperature,SUGG
2021-04-20,4,0.05,23.24,temperature,SUGG
2021-04-20,4,0.3,22.71,temperature,SUGG
2021-04-20,4,0.55,22.2,temperature,SUGG
2021-04-20,4,0.8,21.63,temperature,SUGG
2021-04-20,4,1.05,21.27,temperature,SUGG
2021-04-20,5,0.05,23.3,temperature,SUGG
2021-04-20,5,0.3,22.72,temperature,SUGG
2021-04-20,5,0.55,22.34,temperature,SUGG
2021-04-20,5,0.8,21.74,temperature,SUGG
2021-04-20,5,1.05,21.26,temperature,SUGG
2021-04-20,5,0.05,23.26,temperature,SUGG
2021-04-20,5,0.3,22.68,temperature,SUGG
2021-04-20,5,0.55,22.23,temperature,SUGG
2021-04-20,5,0.8,21.79,temperature,SUGG
2021-04-20,5,1.05,21.17,temperature,SUGG
2021-04-20,6,0.05,23.28,temperature,SUGG
2021-04-20,6,0.3,22.57,temperature,SUGG
2021-04-20,6,0.55,22.1,temperature,SUGG
2021-04-20,6,0.8,21.81,temperature,SUGG
2021-04-20,6,1.05,21.17,temperature,SUGG
2021-04-20,6,0.05,23.31,temperature,SUGG
2021-04-20,6,0.3,22.31,temperature,SUGG
2021-04-20,6,0.55,21.94,temperature,SUGG
2021-04-20,6,0.8,21.7,temperature,SUGG
2021-04-20,6,1.05,21.14,temperature,SUGG
2021-04-20,7,0.05,23.39,temperature,SUGG
2021-04-20,7,0.3,22.39,temperature,SUGG
2021-04-20,7,0.55,21.91,temperature,SUGG
2021-04-20,7,0.8,21.53,temperature,SUGG
2021-04-20,7,1.05,20.95,temperature,SUGG
2021-04-20,7,0.05,23.42,temperature,SUGG
2021-04-20,7,0.3,22.41,temperature,SUGG
2021-04-20,7,0.55,21.93,temperature,SUGG
2021-04-20,7,0.8,21.53,temperature,SUGG
2021-04-20,7,1.05,20.84,temperature,SUGG
2021-04-20,8,0.05,23.41,temperature,SUGG
2021-04-20,8,0.3,22.58,temperature,SUGG
2021-04-20,8,0.55,21.96,temperature,SUGG
2021-04-20,8,0.8,21.56,temperature,SUGG
2021-04-20,8,1.05,20.89,temperature,SUGG
2021-04-20,8,0.05,23.34,temperature,SUGG
2021-04-20,8,0.3,22.68,temperature,SUGG
2021-04-20,8,0.55,22.01,temperature,SUGG
2021-04-20,8,0.8,21.58,temperature,SUGG
2021-04-20,8,1.05,20.77,temperature,SUGG
2021-04-20,9,0.05,23.26,temperature,SUGG
2021-04-20,9,0.3,22.63,temperature,SUGG
2021-04-20,9,0.55,22.04,temperature,SUGG
2021-04-20,9,0.8,21.3,temperature,SUGG
2021-04-20,9,1.05,20.72,temperature,SUGG
2021-04-20,9,0.05,23.22,temperature,SUGG
2021-04-20,9,0.3,22.56,temperature,SUGG
2021-04-20,9,0.55,22.01,temperature,SUGG
2021-04-20,9,0.8,21.35,temperature,SUGG
2021-04-20,9,1.05,20.74,temperature,SUGG
2021-04-20,10,0.05,23.2,temperature,SUGG
2021-04-20,10,0.3,22.6,temperature,SUGG
2021-04-20,10,0.55,22.07,temperature,SUGG
2021-04-20,10,0.8,21.48,temperature,SUGG
2021-04-20,10,1.05,20.77,temperature,SUGG
2021-04-20,10,0.05,23.24,temperature,SUGG
2021-04-20,10,0.3,22.67,temperature,SUGG
2021-04-20,10,0.55,22.16,temperature,SUGG
2021-04-20,10,0.8,21.51,temperature,SUGG
2021-04-20,10,1.05,20.8,temperature,SUGG
2021-04-20,11,0.05,23.48,temperature,SUGG
2021-04-20,11,0.3,22.76,temperature,SUGG
2021-04-20,11,0.55,22.27,temperature,SUGG
2021-04-20,11,0.8,21.53,temperature,SUGG
2021-04-20,11,1.05,20.84,temperature,SUGG
2021-04-20,11,0.05,23.75,temperature,SUGG
2021-04-20,11,0.3,22.8,temperature,SUGG
2021-04-20,11,0.55,22.31,temperature,SUGG
2021-04-20,11,0.8,21.52,temperature,SUGG
2021-04-20,11,1.05,20.91,temperature,SUGG
2021-04-20,12,0.05,23.6,temperature,SUGG
2021-04-20,12,0.3,22.72,temperature,SUGG
2021-04-20,12,0.55,22.21,temperature,SUGG
2021-04-20,12,0.8,21.42,temperature,SUGG
2021-04-20,12,1.05,20.91,temperature,SUGG
2021-04-20,12,0.05,23.35,temperature,SUGG
2021-04-20,12,0.3,22.6,temperature,SUGG
2021-04-20,12,0.55,22.05,temperature,SUGG
2021-04-20,12,0.8,21.35,temperature,SUGG
2021-04-20,12,1.05,20.9,temperature,SUGG
2021-04-20,13,0.05,23.46,temperature,SUGG
2021-04-20,13,0.3,22.55,temperature,SUGG
2021-04-20,13,0.55,22.02,temperature,SUGG
2021-04-20,13,0.8,21.28,temperature,SUGG
2021-04-20,13,1.05,20.93,temperature,SUGG
2021-04-20,13,0.05,23.59,temperature,SUGG
2021-04-20,13,0.3,22.55,temperature,SUGG
2021-04-20,13,0.55,21.97,temperature,SUGG
2021-04-20,13,0.8,21.19,temperature,SUGG
2021-04-20,13,1.05,20.89,temperature,SUGG
2021-04-20,14,0.05,23.56,temperature,SUGG
2021-04-20,14,0.3,22.54,temperature,SUGG
2021-04-20,14,0.55,21.86,temperature,SUGG
2021-04-20,14,0.8,21.14,temperature,SUGG
2021-04-20,14,1.05,20.84,temperature,SUGG
2021-04-20,14,0.05,NA,temperature,SUGG
2021-04-20,14,0.3,NA,temperature,SUGG
2021-04-20,14,0.55,NA,temperature,SUGG
2021-04-20,14,0.8,NA,temperature,SUGG
2021-04-20,14,1.05,NA,temperature,SUGG
2021-04-20,15,0.05,NA,temperature,SUGG
2021-04-20,15,0.3,NA,temperature,SUGG
2021-04-20,15,0.55,NA,temperature,SUGG
2021-04-20,15,0.8,NA,temperature,SUGG
2021-04-20,15,1.05,NA,temperature,SUGG
2021-04-20,15,0.05,NA,temperature,SUGG
2021-04-20,15,0.3,NA,temperature,SUGG
2021-04-20,15,0.55,NA,temperature,SUGG
2021-04-20,15,0.8,NA,temperature,SUGG
2021-04-20,15,1.05,NA,temperature,SUGG
2021-04-20,16,0.05,NA,temperature,SUGG
2021-04-20,16,0.3,NA,temperature,SUGG
2021-04-20,16,0.55,NA,temperature,SUGG
2021-04-20,16,0.8,NA,temperature,SUGG
2021-04-20,16,1.05,NA,temperature,SUGG
2021-04-20,16,0.05,NA,temperature,SUGG
2021-04-20,16,0.3,NA,temperature,SUGG
2021-04-20,16,0.55,NA,temperature,SUGG
2021-04-20,16,0.8,NA,temperature,SUGG
2021-04-20,16,1.05,NA,temperature,SUGG
2021-04-20,17,0.05,NA,temperature,SUGG
2021-04-20,17,0.3,NA,temperature,SUGG
2021-04-20,17,0.55,NA,temperature,SUGG
2021-04-20,17,0.8,NA,temperature,SUGG
2021-04-20,17,1.05,NA,temperature,SUGG
2021-04-20,17,0.05,NA,temperature,SUGG
2021-04-20,17,0.3,NA,temperature,SUGG
2021-04-20,17,0.55,NA,temperature,SUGG
2021-04-20,17,0.8,NA,temperature,SUGG
2021-04-20,17,1.05,NA,temperature,SUGG
2021-04-20,18,0.05,23.88,temperature,SUGG
2021-04-20,18,0.3,22.24,temperature,SUGG
2021-04-20,18,0.55,22.01,temperature,SUGG
2021-04-20,18,0.8,21.65,temperature,SUGG
2021-04-20,18,1.05,21.15,temperature,SUGG
2021-04-20,18,0.05,23.36,temperature,SUGG
2021-04-20,18,0.3,22.23,temperature,SUGG
2021-04-20,18,0.55,21.91,temperature,SUGG
2021-04-20,18,0.8,21.66,temperature,SUGG
2021-04-20,18,1.05,21.1,temperature,SUGG
2021-04-20,19,0.05,23.78,temperature,SUGG
2021-04-20,19,0.3,22.28,temperature,SUGG
2021-04-20,19,0.55,21.96,temperature,SUGG
2021-04-20,19,0.8,21.78,temperature,SUGG
2021-04-20,19,1.05,21.17,temperature,SUGG
2021-04-20,19,0.05,23.88,temperature,SUGG
2021-04-20,19,0.3,22.3,temperature,SUGG
2021-04-20,19,0.55,22.1,temperature,SUGG
2021-04-20,19,0.8,21.89,temperature,SUGG
2021-04-20,19,1.05,21.22,temperature,SUGG
2021-04-20,20,0.05,23.3,temperature,SUGG
2021-04-20,20,0.3,22.4,temperature,SUGG
2021-04-20,20,0.55,22.33,temperature,SUGG
2021-04-20,20,0.8,21.91,temperature,SUGG
2021-04-20,20,1.05,21.11,temperature,SUGG
2021-04-20,20,0.05,23,temperature,SUGG
2021-04-20,20,0.3,22.62,temperature,SUGG
2021-04-20,20,0.55,22.44,temperature,SUGG
2021-04-20,20,0.8,21.73,temperature,SUGG
2021-04-20,20,1.05,21.12,temperature,SUGG
2021-04-20,21,0.05,23.2,temperature,SUGG
2021-04-20,21,0.3,22.9,temperature,SUGG
2021-04-20,21,0.55,22.46,temperature,SUGG
2021-04-20,21,0.8,21.81,temperature,SUGG
2021-04-20,21,1.05,21.16,temperature,SUGG
2021-04-20,21,0.05,23.53,temperature,SUGG
2021-04-20,21,0.3,23.02,temperature,SUGG
2021-04-20,21,0.55,22.48,temperature,SUGG
2021-04-20,21,0.8,21.8,temperature,SUGG
2021-04-20,21,1.05,21.15,temperature,SUGG
2021-04-20,22,0.05,23.2,temperature,SUGG
2021-04-20,22,0.3,22.9,temperature,SUGG
2021-04-20,22,0.55,22.16,temperature,SUGG
2021-04-20,22,0.8,21.48,temperature,SUGG
2021-04-20,22,1.05,21.1,temperature,SUGG
2021-04-20,22,0.05,23.14,temperature,SUGG
2021-04-20,22,0.3,22.85,temperature,SUGG
2021-04-20,22,0.55,21.98,temperature,SUGG
2021-04-20,22,0.8,21.31,temperature,SUGG
2021-04-20,22,1.05,21.02,temperature,SUGG
2021-04-20,23,0.05,23.61,temperature,SUGG
2021-04-20,23,0.3,23.1,temperature,SUGG
2021-04-20,23,0.55,22.3,temperature,SUGG
2021-04-20,23,0.8,21.37,temperature,SUGG
2021-04-20,23,1.05,20.97,temperature,SUGG
2021-04-20,23,0.05,23.44,temperature,SUGG
2021-04-20,23,0.3,23.09,temperature,SUGG
2021-04-20,23,0.55,22.39,temperature,SUGG
2021-04-20,23,0.8,21.36,temperature,SUGG
2021-04-20,23,1.05,20.91,temperature,SUGG
2021-04-21,0,0.05,23.62,temperature,SUGG
2021-04-21,0,0.3,23.04,temperature,SUGG
2021-04-21,0,0.55,21.91,temperature,SUGG
2021-04-21,0,0.8,21.15,temperature,SUGG
2021-04-21,0,1.05,20.82,temperature,SUGG
2021-04-21,0,0.05,23.64,temperature,SUGG
2021-04-21,0,0.3,22.97,temperature,SUGG
2021-04-21,0,0.55,21.97,temperature,SUGG
2021-04-21,0,0.8,21.21,temperature,SUGG
2021-04-21,0,1.05,20.79,temperature,SUGG
2021-04-21,1,0.05,23.62,temperature,SUGG
2021-04-21,1,0.3,22.79,temperature,SUGG
2021-04-21,1,0.55,21.96,temperature,SUGG
2021-04-21,1,0.8,21.39,temperature,SUGG
2021-04-21,1,1.05,20.87,temperature,SUGG
2021-04-21,1,0.05,23.94,temperature,SUGG
2021-04-21,1,0.3,22.87,temperature,SUGG
2021-04-21,1,0.55,22.01,temperature,SUGG
2021-04-21,1,0.8,21.32,temperature,SUGG
2021-04-21,1,1.05,20.92,temperature,SUGG
2021-04-21,2,0.05,23.83,temperature,SUGG
2021-04-21,2,0.3,22.87,temperature,SUGG
2021-04-21,2,0.55,22.02,temperature,SUGG
2021-04-21,2,0.8,21.43,temperature,SUGG
2021-04-21,2,1.05,21.02,temperature,SUGG
2021-04-21,2,0.05,23.84,temperature,SUGG
2021-04-21,2,0.3,22.89,temperature,SUGG
2021-04-21,2,0.55,22.01,temperature,SUGG
2021-04-21,2,0.8,21.57,temperature,SUGG
2021-04-21,2,1.05,21,temperature,SUGG
2021-04-21,3,0.05,23.79,temperature,SUGG
2021-04-21,3,0.3,22.87,temperature,SUGG
2021-04-21,3,0.55,22.16,temperature,SUGG
2021-04-21,3,0.8,21.7,temperature,SUGG
2021-04-21,3,1.05,21.07,temperature,SUGG
2021-04-21,3,0.05,23.68,temperature,SUGG
2021-04-21,3,0.3,22.76,temperature,SUGG
2021-04-21,3,0.55,22.33,temperature,SUGG
2021-04-21,3,0.8,21.87,temperature,SUGG
2021-04-21,3,1.05,21.17,temperature,SUGG
2021-04-21,4,0.05,23.97,temperature,SUGG
2021-04-21,4,0.3,22.68,temperature,SUGG
2021-04-21,4,0.55,22.36,temperature,SUGG
2021-04-21,4,0.8,21.97,temperature,SUGG
2021-04-21,4,1.05,21.24,temperature,SUGG
2021-04-21,4,0.05,24.16,temperature,SUGG
2021-04-21,4,0.3,22.59,temperature,SUGG
2021-04-21,4,0.55,22.3,temperature,SUGG
2021-04-21,4,0.8,21.97,temperature,SUGG
2021-04-21,4,1.05,21.23,temperature,SUGG
2021-04-21,5,0.05,24.18,temperature,SUGG
2021-04-21,5,0.3,22.61,temperature,SUGG
2021-04-21,5,0.55,22.29,temperature,SUGG
2021-04-21,5,0.8,21.74,temperature,SUGG
2021-04-21,5,1.05,21.11,temperature,SUGG
2021-04-21,5,0.05,24.14,temperature,SUGG
2021-04-21,5,0.3,22.64,temperature,SUGG
2021-04-21,5,0.55,22.27,temperature,SUGG
2021-04-21,5,0.8,21.66,temperature,SUGG
2021-04-21,5,1.05,20.98,temperature,SUGG
2021-04-21,6,0.05,24.22,temperature,SUGG
2021-04-21,6,0.3,22.73,temperature,SUGG
2021-04-21,6,0.55,22.29,temperature,SUGG
2021-04-21,6,0.8,21.5,temperature,SUGG
2021-04-21,6,1.05,20.94,temperature,SUGG
2021-04-21,6,0.05,24.16,temperature,SUGG
2021-04-21,6,0.3,22.75,temperature,SUGG
2021-04-21,6,0.55,22.27,temperature,SUGG
2021-04-21,6,0.8,21.35,temperature,SUGG
2021-04-21,6,1.05,20.87,temperature,SUGG
2021-04-21,7,0.05,24.04,temperature,SUGG
2021-04-21,7,0.3,22.78,temperature,SUGG
2021-04-21,7,0.55,22.22,temperature,SUGG
2021-04-21,7,0.8,21.28,temperature,SUGG
2021-04-21,7,1.05,20.83,temperature,SUGG
2021-04-21,7,0.05,23.94,temperature,SUGG
2021-04-21,7,0.3,22.83,temperature,SUGG
2021-04-21,7,0.55,22.22,temperature,SUGG
2021-04-21,7,0.8,21.29,temperature,SUGG
2021-04-21,7,1.05,20.85,temperature,SUGG
2021-04-21,8,0.05,23.98,temperature,SUGG
2021-04-21,8,0.3,22.86,temperature,SUGG
2021-04-21,8,0.55,22.21,temperature,SUGG
2021-04-21,8,0.8,21.32,temperature,SUGG
2021-04-21,8,1.05,20.89,temperature,SUGG
2021-04-21,8,0.05,23.94,temperature,SUGG
2021-04-21,8,0.3,22.88,temperature,SUGG
2021-04-21,8,0.55,22.2,temperature,SUGG
2021-04-21,8,0.8,21.33,temperature,SUGG
2021-04-21,8,1.05,20.9,temperature,SUGG
2021-04-21,9,0.05,23.88,temperature,SUGG
2021-04-21,9,0.3,22.92,temperature,SUGG
2021-04-21,9,0.55,22.26,temperature,SUGG
2021-04-21,9,0.8,21.44,temperature,SUGG
2021-04-21,9,1.05,20.95,temperature,SUGG
2021-04-21,9,0.05,23.83,temperature,SUGG
2021-04-21,9,0.3,22.93,temperature,SUGG
2021-04-21,9,0.55,22.24,temperature,SUGG
2021-04-21,9,0.8,21.5,temperature,SUGG
2021-04-21,9,1.05,20.96,temperature,SUGG
2021-04-21,10,0.05,23.78,temperature,SUGG
2021-04-21,10,0.3,22.95,temperature,SUGG
2021-04-21,10,0.55,22.21,temperature,SUGG
2021-04-21,10,0.8,21.53,temperature,SUGG
2021-04-21,10,1.05,21,temperature,SUGG
2021-04-21,10,0.05,23.72,temperature,SUGG
2021-04-21,10,0.3,22.96,temperature,SUGG
2021-04-21,10,0.55,22.13,temperature,SUGG
2021-04-21,10,0.8,21.55,temperature,SUGG
2021-04-21,10,1.05,21.03,temperature,SUGG
2021-04-21,11,0.05,23.67,temperature,SUGG
2021-04-21,11,0.3,22.98,temperature,SUGG
2021-04-21,11,0.55,22.1,temperature,SUGG
2021-04-21,11,0.8,21.56,temperature,SUGG
2021-04-21,11,1.05,21.04,temperature,SUGG
2021-04-21,11,0.05,23.63,temperature,SUGG
2021-04-21,11,0.3,22.92,temperature,SUGG
2021-04-21,11,0.55,22.1,temperature,SUGG
2021-04-21,11,0.8,21.56,temperature,SUGG
2021-04-21,11,1.05,21.05,temperature,SUGG
2021-04-21,12,0.05,23.59,temperature,SUGG
2021-04-21,12,0.3,22.93,temperature,SUGG
2021-04-21,12,0.55,22.11,temperature,SUGG
